spike times	Vanne1 ON	Vanne1 OFF	Vanne2 ON	Vanne2 OFF
78.8479	NA	NA	NA	NA
78.8838	NA	NA	NA	NA
79.2079	NA	NA	NA	NA
79.3233	NA	NA	NA	NA
79.3316	NA	NA	NA	NA
79.3388	NA	NA	NA	NA
79.3473	NA	NA	NA	NA
79.3578	NA	NA	NA	NA
79.4519	NA	NA	NA	NA
80.2311	NA	NA	NA	NA
80.5969	NA	NA	NA	NA
80.6137	NA	NA	NA	NA
80.6338	NA	NA	NA	NA
80.6469	NA	NA	NA	NA
80.6757	NA	NA	NA	NA
80.8819	NA	NA	NA	NA
80.8927	NA	NA	NA	NA
80.9102	NA	NA	NA	NA
81.0347	NA	NA	NA	NA
81.0567	NA	NA	NA	NA
81.1136	NA	NA	NA	NA
81.1237	NA	NA	NA	NA
81.3370	NA	NA	NA	NA
81.4153	NA	NA	NA	NA
81.4301	NA	NA	NA	NA
81.4948	NA	NA	NA	NA
81.5243	NA	NA	NA	NA
82.5094	NA	NA	NA	NA
82.5284	NA	NA	NA	NA
82.5511	NA	NA	NA	NA
82.5793	NA	NA	NA	NA
82.6101	NA	NA	NA	NA
82.6714	NA	NA	NA	NA
82.6835	NA	NA	NA	NA
82.7249	NA	NA	NA	NA
82.7898	NA	NA	NA	NA
82.8962	NA	NA	NA	NA
83.2749	NA	NA	NA	NA
83.2911	NA	NA	NA	NA
83.3445	NA	NA	NA	NA
83.3739	NA	NA	NA	NA
83.3861	NA	NA	NA	NA
83.6612	NA	NA	NA	NA
83.6787	NA	NA	NA	NA
83.7814	NA	NA	NA	NA
83.9553	NA	NA	NA	NA
84.1898	NA	NA	NA	NA
84.3681	NA	NA	NA	NA
84.6032	NA	NA	NA	NA
84.6261	NA	NA	NA	NA
84.8415	NA	NA	NA	NA
84.8533	NA	NA	NA	NA
84.9339	NA	NA	NA	NA
84.9538	NA	NA	NA	NA
85.0841	NA	NA	NA	NA
85.2607	NA	NA	NA	NA
85.2694	NA	NA	NA	NA
85.2795	NA	NA	NA	NA
85.3054	NA	NA	NA	NA
85.3431	NA	NA	NA	NA
85.3691	NA	NA	NA	NA
85.6747	NA	NA	NA	NA
85.9006	NA	NA	NA	NA
85.9498	NA	NA	NA	NA
85.9688	NA	NA	NA	NA
85.9796	NA	NA	NA	NA
86.0781	NA	NA	NA	NA
86.3502	NA	NA	NA	NA
86.3606	NA	NA	NA	NA
86.6864	NA	NA	NA	NA
87.1612	NA	NA	NA	NA
87.4195	NA	NA	NA	NA
87.8063	NA	NA	NA	NA
87.8281	NA	NA	NA	NA
87.9869	NA	NA	NA	NA
87.9994	NA	NA	NA	NA
88.1638	NA	NA	NA	NA
88.3215	NA	NA	NA	NA
88.4273	NA	NA	NA	NA
88.4392	NA	NA	NA	NA
88.4496	NA	NA	NA	NA
88.5895	NA	NA	NA	NA
88.6203	NA	NA	NA	NA
88.7323	NA	NA	NA	NA
89.3623	NA	NA	NA	NA
89.3733	NA	NA	NA	NA
89.3887	NA	NA	NA	NA
89.3972	NA	NA	NA	NA
89.4050	NA	NA	NA	NA
89.4152	NA	NA	NA	NA
89.4518	NA	NA	NA	NA
89.4860	NA	NA	NA	NA
89.7959	NA	NA	NA	NA
89.9006	NA	NA	NA	NA
89.9131	NA	NA	NA	NA
89.9581	NA	NA	NA	NA
90.0343	NA	NA	NA	NA
90.1537	NA	NA	NA	NA
90.1627	NA	NA	NA	NA
90.5774	NA	NA	NA	NA
90.5996	NA	NA	NA	NA
90.7070	NA	NA	NA	NA
90.7180	NA	NA	NA	NA
90.8960	NA	NA	NA	NA
90.9105	NA	NA	NA	NA
91.2188	NA	NA	NA	NA
91.2400	NA	NA	NA	NA
91.2588	NA	NA	NA	NA
91.4278	NA	NA	NA	NA
91.5985	NA	NA	NA	NA
91.8153	NA	NA	NA	NA
91.8247	NA	NA	NA	NA
91.8514	NA	NA	NA	NA
92.2578	NA	NA	NA	NA
92.2716	NA	NA	NA	NA
92.2783	NA	NA	NA	NA
92.2975	NA	NA	NA	NA
92.3210	NA	NA	NA	NA
92.5665	NA	NA	NA	NA
92.5875	NA	NA	NA	NA
92.6008	NA	NA	NA	NA
92.7688	NA	NA	NA	NA
92.7816	NA	NA	NA	NA
92.8392	NA	NA	NA	NA
92.8685	NA	NA	NA	NA
92.8818	NA	NA	NA	NA
92.9867	NA	NA	NA	NA
93.2825	NA	NA	NA	NA
93.4540	NA	NA	NA	NA
93.4672	NA	NA	NA	NA
93.7914	NA	NA	NA	NA
93.8023	NA	NA	NA	NA
93.9970	NA	NA	NA	NA
94.0370	NA	NA	NA	NA
94.0705	NA	NA	NA	NA
94.7059	NA	NA	NA	NA
94.9303	NA	NA	NA	NA
95.1544	NA	NA	NA	NA
95.1727	NA	NA	NA	NA
95.2017	NA	NA	NA	NA
95.2267	NA	NA	NA	NA
95.3227	NA	NA	NA	NA
95.3340	NA	NA	NA	NA
95.3422	NA	NA	NA	NA
95.4753	NA	NA	NA	NA
95.6582	NA	NA	NA	NA
95.7679	NA	NA	NA	NA
95.9876	NA	NA	NA	NA
96.1564	NA	NA	NA	NA
96.5039	NA	NA	NA	NA
96.5185	NA	NA	NA	NA
96.7028	NA	NA	NA	NA
97.1083	NA	NA	NA	NA
97.1191	NA	NA	NA	NA
97.4695	NA	NA	NA	NA
97.4827	NA	NA	NA	NA
97.4953	NA	NA	NA	NA
97.5080	NA	NA	NA	NA
97.6016	NA	NA	NA	NA
97.6120	NA	NA	NA	NA
97.8372	NA	NA	NA	NA
97.8769	NA	NA	NA	NA
97.9403	NA	NA	NA	NA
98.3808	NA	NA	NA	NA
98.3885	NA	NA	NA	NA
98.5694	NA	NA	NA	NA
98.5965	NA	NA	NA	NA
99.2001	NA	NA	NA	NA
99.2499	NA	NA	NA	NA
99.6822	NA	NA	NA	NA
99.6962	NA	NA	NA	NA
99.8150	NA	NA	NA	NA
99.9934	NA	NA	NA	NA
100.1128	NA	NA	NA	NA
100.2008	NA	NA	NA	NA
100.2340	NA	NA	NA	NA
100.4757	NA	NA	NA	NA
100.4844	NA	NA	NA	NA
100.9599	NA	NA	NA	NA
100.9985	NA	NA	NA	NA
101.0240	NA	NA	NA	NA
101.4429	NA	NA	NA	NA
101.4595	NA	NA	NA	NA
101.5509	NA	NA	NA	NA
101.7819	NA	NA	NA	NA
101.8666	NA	NA	NA	NA
101.8812	NA	NA	NA	NA
101.9402	NA	NA	NA	NA
101.9484	NA	NA	NA	NA
102.1772	NA	NA	NA	NA
102.2904	NA	NA	NA	NA
102.3865	NA	NA	NA	NA
102.4016	NA	NA	NA	NA
102.5964	NA	NA	NA	NA
102.6324	NA	NA	NA	NA
102.6554	NA	NA	NA	NA
103.1147	NA	NA	NA	NA
103.1235	NA	NA	NA	NA
103.1363	NA	NA	NA	NA
103.1547	NA	NA	NA	NA
103.1662	NA	NA	NA	NA
103.2038	NA	NA	NA	NA
103.6038	NA	NA	NA	NA
103.6139	NA	NA	NA	NA
103.6293	NA	NA	NA	NA
104.1074	NA	NA	NA	NA
104.2339	NA	NA	NA	NA
104.2447	NA	NA	NA	NA
104.5412	NA	NA	NA	NA
105.0267	NA	NA	NA	NA
105.3059	NA	NA	NA	NA
105.3171	NA	NA	NA	NA
105.3928	NA	NA	NA	NA
105.4011	NA	NA	NA	NA
105.4085	NA	NA	NA	NA
105.4831	NA	NA	NA	NA
105.9085	NA	NA	NA	NA
106.1531	NA	NA	NA	NA
106.1647	NA	NA	NA	NA
106.1718	NA	NA	NA	NA
106.1810	NA	NA	NA	NA
106.1974	NA	NA	NA	NA
106.7011	NA	NA	NA	NA
106.7710	NA	NA	NA	NA
106.7870	NA	NA	NA	NA
106.8133	NA	NA	NA	NA
106.8963	NA	NA	NA	NA
106.9049	NA	NA	NA	NA
106.9160	NA	NA	NA	NA
106.9262	NA	NA	NA	NA
107.1062	NA	NA	NA	NA
107.1213	NA	NA	NA	NA
107.2161	NA	NA	NA	NA
107.8928	NA	NA	NA	NA
107.9125	NA	NA	NA	NA
107.9204	NA	NA	NA	NA
108.5076	NA	NA	NA	NA
108.5345	NA	NA	NA	NA
108.6356	NA	NA	NA	NA
108.8129	NA	NA	NA	NA
108.8751	NA	NA	NA	NA
108.9005	NA	NA	NA	NA
108.9170	NA	NA	NA	NA
109.1075	NA	NA	NA	NA
109.1269	NA	NA	NA	NA
109.5018	NA	NA	NA	NA
109.5242	NA	NA	NA	NA
109.5376	NA	NA	NA	NA
109.6111	NA	NA	NA	NA
109.6818	NA	NA	NA	NA
109.7076	NA	NA	NA	NA
109.7878	NA	NA	NA	NA
110.5099	NA	NA	NA	NA
110.5324	NA	NA	NA	NA
110.5644	NA	NA	NA	NA
111.1054	NA	NA	NA	NA
111.3053	NA	NA	NA	NA
111.3255	NA	NA	NA	NA
111.4552	NA	NA	NA	NA
111.4903	NA	NA	NA	NA
111.9487	NA	NA	NA	NA
112.1099	NA	NA	NA	NA
112.2120	NA	NA	NA	NA
112.5827	NA	NA	NA	NA
112.6177	NA	NA	NA	NA
112.6255	NA	NA	NA	NA
112.6378	NA	NA	NA	NA
112.8963	NA	NA	NA	NA
112.9362	NA	NA	NA	NA
112.9745	NA	NA	NA	NA
113.1186	NA	NA	NA	NA
113.1263	NA	NA	NA	NA
113.1393	NA	NA	NA	NA
113.1594	NA	NA	NA	NA
113.2081	NA	NA	NA	NA
113.5817	NA	NA	NA	NA
113.5914	NA	NA	NA	NA
113.6027	NA	NA	NA	NA
114.1753	NA	NA	NA	NA
114.1851	NA	NA	NA	NA
114.2552	NA	NA	NA	NA
114.4458	NA	NA	NA	NA
114.4682	NA	NA	NA	NA
114.5268	NA	NA	NA	NA
114.8556	NA	NA	NA	NA
114.9793	NA	NA	NA	NA
114.9964	NA	NA	NA	NA
115.2835	NA	NA	NA	NA
116.0933	NA	NA	NA	NA
116.1221	NA	NA	NA	NA
116.1454	NA	NA	NA	NA
116.3064	NA	NA	NA	NA
116.6656	NA	NA	NA	NA
116.6735	NA	NA	NA	NA
116.6813	NA	NA	NA	NA
117.1523	NA	NA	NA	NA
117.4188	NA	NA	NA	NA
117.4289	NA	NA	NA	NA
117.4417	NA	NA	NA	NA
117.4832	NA	NA	NA	NA
117.5393	NA	NA	NA	NA
117.5591	NA	NA	NA	NA
117.5755	NA	NA	NA	NA
117.8788	NA	NA	NA	NA
118.2041	NA	NA	NA	NA
118.3591	NA	NA	NA	NA
118.3699	NA	NA	NA	NA
118.7704	NA	NA	NA	NA
118.8166	NA	NA	NA	NA
118.8821	NA	NA	NA	NA
119.1724	NA	NA	NA	NA
119.1816	NA	NA	NA	NA
119.5682	NA	NA	NA	NA
119.6111	NA	NA	NA	NA
120.0031	NA	NA	NA	NA
120.0155	NA	NA	NA	NA
120.0458	NA	NA	NA	NA
120.2700	NA	NA	NA	NA
120.2846	NA	NA	NA	NA
120.9328	NA	NA	NA	NA
120.9729	NA	NA	NA	NA
120.9882	NA	NA	NA	NA
121.0107	NA	NA	NA	NA
121.0337	NA	NA	NA	NA
121.0524	NA	NA	NA	NA
121.0651	NA	NA	NA	NA
121.1441	NA	NA	NA	NA
121.2185	NA	NA	NA	NA
121.2894	NA	NA	NA	NA
121.5159	NA	NA	NA	NA
121.5285	NA	NA	NA	NA
121.8935	NA	NA	NA	NA
122.0601	NA	NA	NA	NA
122.0648	NA	NA	NA	NA
122.0714	NA	NA	NA	NA
122.0775	NA	NA	NA	NA
122.0834	NA	NA	NA	NA
122.0894	NA	NA	NA	NA
122.0948	NA	NA	NA	NA
122.1013	NA	NA	NA	NA
122.1066	NA	NA	NA	NA
122.1116	NA	NA	NA	NA
122.1167	NA	NA	NA	NA
122.1230	NA	NA	NA	NA
122.1291	NA	NA	NA	NA
122.1359	NA	NA	NA	NA
122.1459	NA	NA	NA	NA
122.1554	NA	NA	NA	NA
122.1691	NA	NA	NA	NA
122.1847	NA	NA	NA	NA
122.1968	NA	NA	NA	NA
122.2166	NA	NA	NA	NA
122.2262	NA	NA	NA	NA
122.2435	NA	NA	NA	NA
122.2533	NA	NA	NA	NA
122.3172	NA	NA	NA	NA
122.3391	NA	NA	NA	NA
122.3475	NA	NA	NA	NA
122.3653	NA	NA	NA	NA
122.3813	NA	NA	NA	NA
122.4899	NA	NA	NA	NA
122.5104	NA	NA	NA	NA
122.5329	NA	NA	NA	NA
122.5666	NA	NA	NA	NA
122.5739	NA	NA	NA	NA
122.5931	NA	NA	NA	NA
122.6154	NA	NA	NA	NA
122.7054	NA	NA	NA	NA
122.7241	NA	NA	NA	NA
122.7305	NA	NA	NA	NA
122.7606	NA	NA	NA	NA
122.7934	NA	NA	NA	NA
122.8473	NA	NA	NA	NA
122.9013	NA	NA	NA	NA
122.9169	NA	NA	NA	NA
122.9554	NA	NA	NA	NA
123.0330	NA	NA	NA	NA
123.0904	NA	NA	NA	NA
123.1631	NA	NA	NA	NA
123.2243	NA	NA	NA	NA
123.2606	NA	NA	NA	NA
123.2726	NA	NA	NA	NA
123.4362	NA	NA	NA	NA
123.4907	NA	NA	NA	NA
123.5023	NA	NA	NA	NA
123.5457	NA	NA	NA	NA
123.5659	NA	NA	NA	NA
123.5784	NA	NA	NA	NA
123.6097	NA	NA	NA	NA
123.6167	NA	NA	NA	NA
123.7215	NA	NA	NA	NA
123.7343	NA	NA	NA	NA
123.7445	NA	NA	NA	NA
123.7919	NA	NA	NA	NA
123.9480	NA	NA	NA	NA
123.9560	NA	NA	NA	NA
123.9740	NA	NA	NA	NA
124.5832	NA	NA	NA	NA
124.7730	NA	NA	NA	NA
125.1933	NA	NA	NA	NA
125.2064	NA	NA	NA	NA
125.2180	NA	NA	NA	NA
125.2299	NA	NA	NA	NA
125.3938	NA	NA	NA	NA
125.4630	NA	NA	NA	NA
125.5506	NA	NA	NA	NA
125.5644	NA	NA	NA	NA
125.5825	NA	NA	NA	NA
125.6070	NA	NA	NA	NA
125.7852	NA	NA	NA	NA
125.9577	NA	NA	NA	NA
125.9643	NA	NA	NA	NA
125.9748	NA	NA	NA	NA
125.9980	NA	NA	NA	NA
126.0103	NA	NA	NA	NA
126.2855	NA	NA	NA	NA
126.3932	NA	NA	NA	NA
126.4604	NA	NA	NA	NA
126.6703	NA	NA	NA	NA
126.6790	NA	NA	NA	NA
126.6880	NA	NA	NA	NA
126.7017	NA	NA	NA	NA
126.7675	NA	NA	NA	NA
126.9868	NA	NA	NA	NA
127.3946	NA	NA	NA	NA
127.4318	NA	NA	NA	NA
127.4630	NA	NA	NA	NA
127.5611	NA	NA	NA	NA
127.6761	NA	NA	NA	NA
127.8065	NA	NA	NA	NA
127.9696	NA	NA	NA	NA
128.0957	NA	NA	NA	NA
128.1070	NA	NA	NA	NA
128.1533	NA	NA	NA	NA
128.5135	NA	NA	NA	NA
128.5201	NA	NA	NA	NA
128.5278	NA	NA	NA	NA
128.6465	NA	NA	NA	NA
128.6875	NA	NA	NA	NA
128.7062	NA	NA	NA	NA
128.7186	NA	NA	NA	NA
128.8726	NA	NA	NA	NA
129.0696	NA	NA	NA	NA
129.1209	NA	NA	NA	NA
129.3003	NA	NA	NA	NA
129.3379	NA	NA	NA	NA
129.5428	NA	NA	NA	NA
129.8186	NA	NA	NA	NA
129.8274	NA	NA	NA	NA
129.9804	NA	NA	NA	NA
130.0184	NA	NA	NA	NA
130.0470	NA	NA	NA	NA
130.0771	NA	NA	NA	NA
130.4580	NA	NA	NA	NA
130.6205	NA	NA	NA	NA
130.8144	NA	NA	NA	NA
131.0497	NA	NA	NA	NA
131.0944	NA	NA	NA	NA
131.2564	NA	NA	NA	NA
131.2670	NA	NA	NA	NA
131.2789	NA	NA	NA	NA
131.2908	NA	NA	NA	NA
131.3028	NA	NA	NA	NA
131.4088	NA	NA	NA	NA
131.4346	NA	NA	NA	NA
131.4424	NA	NA	NA	NA
131.4742	NA	NA	NA	NA
131.8430	NA	NA	NA	NA
131.8887	NA	NA	NA	NA
131.9501	NA	NA	NA	NA
132.4473	NA	NA	NA	NA
132.4631	NA	NA	NA	NA
132.4810	NA	NA	NA	NA
132.4895	NA	NA	NA	NA
132.7052	NA	NA	NA	NA
132.7683	NA	NA	NA	NA
132.7786	NA	NA	NA	NA
132.7894	NA	NA	NA	NA
133.0109	NA	NA	NA	NA
133.3174	NA	NA	NA	NA
133.3321	NA	NA	NA	NA
133.4099	NA	NA	NA	NA
133.6956	NA	NA	NA	NA
133.7062	NA	NA	NA	NA
133.7195	NA	NA	NA	NA
133.7473	NA	NA	NA	NA
134.0452	NA	NA	NA	NA
134.1693	NA	NA	NA	NA
134.3079	NA	NA	NA	NA
134.3337	NA	NA	NA	NA
134.6625	NA	NA	NA	NA
134.8460	NA	NA	NA	NA
134.9245	NA	NA	NA	NA
135.4379	NA	NA	NA	NA
135.7216	NA	NA	NA	NA
135.7339	NA	NA	NA	NA
135.7413	NA	NA	NA	NA
135.7548	NA	NA	NA	NA
135.7655	NA	NA	NA	NA
135.7976	NA	NA	NA	NA
136.0662	NA	NA	NA	NA
136.0844	NA	NA	NA	NA
136.2965	NA	NA	NA	NA
136.4723	NA	NA	NA	NA
136.4876	NA	NA	NA	NA
136.4978	NA	NA	NA	NA
136.5072	NA	NA	NA	NA
136.7268	NA	NA	NA	NA
136.8744	NA	NA	NA	NA
136.8942	NA	NA	NA	NA
136.9186	NA	NA	NA	NA
136.9277	NA	NA	NA	NA
136.9716	NA	NA	NA	NA
137.1399	NA	NA	NA	NA
137.4283	NA	NA	NA	NA
137.5936	NA	NA	NA	NA
137.6123	NA	NA	NA	NA
137.8888	NA	NA	NA	NA
137.9773	NA	NA	NA	NA
138.1402	NA	NA	NA	NA
138.1513	NA	NA	NA	NA
138.1632	NA	NA	NA	NA
138.3853	NA	NA	NA	NA
138.6157	NA	NA	NA	NA
138.6294	NA	NA	NA	NA
138.6475	NA	NA	NA	NA
138.7598	NA	NA	NA	NA
138.7838	NA	NA	NA	NA
138.8711	NA	NA	NA	NA
138.9255	NA	NA	NA	NA
138.9891	NA	NA	NA	NA
139.0820	NA	NA	NA	NA
139.1356	NA	NA	NA	NA
139.5202	NA	NA	NA	NA
139.6216	NA	NA	NA	NA
139.8231	NA	NA	NA	NA
139.8936	NA	NA	NA	NA
140.1199	NA	NA	NA	NA
140.1528	NA	NA	NA	NA
140.6064	NA	NA	NA	NA
140.6312	NA	NA	NA	NA
141.0458	NA	NA	NA	NA
141.0562	NA	NA	NA	NA
141.2842	NA	NA	NA	NA
141.3163	NA	NA	NA	NA
141.5059	NA	NA	NA	NA
141.7585	NA	NA	NA	NA
141.7706	NA	NA	NA	NA
142.1677	NA	NA	NA	NA
142.1904	NA	NA	NA	NA
142.2307	NA	NA	NA	NA
142.6157	NA	NA	NA	NA
143.0360	NA	NA	NA	NA
143.0668	NA	NA	NA	NA
143.3978	NA	NA	NA	NA
143.4239	NA	NA	NA	NA
143.6547	NA	NA	NA	NA
143.6621	NA	NA	NA	NA
143.9222	NA	NA	NA	NA
143.9369	NA	NA	NA	NA
144.0741	NA	NA	NA	NA
144.1993	NA	NA	NA	NA
144.4987	NA	NA	NA	NA
144.5118	NA	NA	NA	NA
144.5760	NA	NA	NA	NA
144.7976	NA	NA	NA	NA
144.8464	NA	NA	NA	NA
144.8914	NA	NA	NA	NA
145.0027	NA	NA	NA	NA
145.0092	NA	NA	NA	NA
145.0178	NA	NA	NA	NA
145.0698	NA	NA	NA	NA
145.0794	NA	NA	NA	NA
145.1777	NA	NA	NA	NA
145.3062	NA	NA	NA	NA
145.4002	NA	NA	NA	NA
145.7747	NA	NA	NA	NA
145.7813	NA	NA	NA	NA
145.7873	NA	NA	NA	NA
145.7956	NA	NA	NA	NA
145.8256	NA	NA	NA	NA
145.8374	NA	NA	NA	NA
146.0418	NA	NA	NA	NA
146.5778	NA	NA	NA	NA
146.5874	NA	NA	NA	NA
147.0155	NA	NA	NA	NA
147.0276	NA	NA	NA	NA
147.0416	NA	NA	NA	NA
147.7502	NA	NA	NA	NA
147.7643	NA	NA	NA	NA
147.7787	NA	NA	NA	NA
147.9793	NA	NA	NA	NA
147.9997	NA	NA	NA	NA
148.1200	NA	NA	NA	NA
148.1492	NA	NA	NA	NA
148.6152	NA	NA	NA	NA
148.7333	NA	NA	NA	NA
148.7640	NA	NA	NA	NA
149.1290	NA	NA	NA	NA
149.1439	NA	NA	NA	NA
149.1583	NA	NA	NA	NA
149.1704	NA	NA	NA	NA
149.4213	NA	NA	NA	NA
149.4602	NA	NA	NA	NA
149.6209	NA	NA	NA	NA
149.7686	NA	NA	NA	NA
150.1612	NA	NA	NA	NA
150.1792	NA	NA	NA	NA
150.2469	NA	NA	NA	NA
150.8090	NA	NA	NA	NA
150.8836	NA	NA	NA	NA
150.8963	NA	NA	NA	NA
151.1776	NA	NA	NA	NA
151.1906	NA	NA	NA	NA
151.2552	NA	NA	NA	NA
151.7214	NA	NA	NA	NA
151.8004	NA	NA	NA	NA
151.8088	NA	NA	NA	NA
151.8241	NA	NA	NA	NA
151.8316	NA	NA	NA	NA
151.8481	NA	NA	NA	NA
152.0024	NA	NA	NA	NA
152.1438	NA	NA	NA	NA
152.3058	NA	NA	NA	NA
152.7346	NA	NA	NA	NA
152.9650	NA	NA	NA	NA
152.9777	NA	NA	NA	NA
152.9884	NA	NA	NA	NA
153.2840	NA	NA	NA	NA
153.2932	NA	NA	NA	NA
153.6728	NA	NA	NA	NA
153.9234	NA	NA	NA	NA
154.0640	NA	NA	NA	NA
154.2247	NA	NA	NA	NA
154.2333	NA	NA	NA	NA
154.3454	NA	NA	NA	NA
154.3558	NA	NA	NA	NA
154.4642	NA	NA	NA	NA
154.7132	NA	NA	NA	NA
154.7299	NA	NA	NA	NA
155.1766	NA	NA	NA	NA
155.1861	NA	NA	NA	NA
155.4701	NA	NA	NA	NA
155.4861	NA	NA	NA	NA
155.6718	NA	NA	NA	NA
155.6868	NA	NA	NA	NA
156.4605	NA	NA	NA	NA
156.7835	NA	NA	NA	NA
156.8154	NA	NA	NA	NA
156.8412	NA	NA	NA	NA
157.2285	NA	NA	NA	NA
157.2875	NA	NA	NA	NA
157.3032	NA	NA	NA	NA
157.5609	NA	NA	NA	NA
157.5807	NA	NA	NA	NA
157.5926	NA	NA	NA	NA
157.9044	NA	NA	NA	NA
157.9216	NA	NA	NA	NA
157.9300	NA	NA	NA	NA
157.9430	NA	NA	NA	NA
158.7326	NA	NA	NA	NA
158.8356	NA	NA	NA	NA
159.3350	NA	NA	NA	NA
159.4812	NA	NA	NA	NA
159.6436	NA	NA	NA	NA
159.9245	NA	NA	NA	NA
159.9439	NA	NA	NA	NA
160.0980	NA	NA	NA	NA
160.2627	NA	NA	NA	NA
160.2713	NA	NA	NA	NA
160.2808	NA	NA	NA	NA
160.6201	NA	NA	NA	NA
160.8898	NA	NA	NA	NA
161.0890	NA	NA	NA	NA
161.2713	NA	NA	NA	NA
161.3322	NA	NA	NA	NA
161.3422	NA	NA	NA	NA
161.3643	NA	NA	NA	NA
161.7398	NA	NA	NA	NA
161.7525	NA	NA	NA	NA
161.9634	NA	NA	NA	NA
161.9831	NA	NA	NA	NA
162.3590	NA	NA	NA	NA
162.3697	NA	NA	NA	NA
162.3873	NA	NA	NA	NA
162.7404	NA	NA	NA	NA
162.9977	NA	NA	NA	NA
163.0091	NA	NA	NA	NA
163.0286	NA	NA	NA	NA
163.4105	NA	NA	NA	NA
163.4867	NA	NA	NA	NA
163.7658	NA	NA	NA	NA
163.9885	NA	NA	NA	NA
164.0082	NA	NA	NA	NA
164.0253	NA	NA	NA	NA
164.1161	NA	NA	NA	NA
164.4771	NA	NA	NA	NA
164.4942	NA	NA	NA	NA
164.5081	NA	NA	NA	NA
164.6257	NA	NA	NA	NA
164.8873	NA	NA	NA	NA
164.8984	NA	NA	NA	NA
164.9097	NA	NA	NA	NA
164.9186	NA	NA	NA	NA
164.9533	NA	NA	NA	NA
164.9609	NA	NA	NA	NA
165.1480	NA	NA	NA	NA
165.1573	NA	NA	NA	NA
165.4327	NA	NA	NA	NA
165.4412	NA	NA	NA	NA
165.9101	NA	NA	NA	NA
165.9693	NA	NA	NA	NA
166.1710	NA	NA	NA	NA
166.2358	NA	NA	NA	NA
166.4447	NA	NA	NA	NA
166.4567	NA	NA	NA	NA
166.4789	NA	NA	NA	NA
166.7081	NA	NA	NA	NA
167.4187	NA	NA	NA	NA
167.4255	NA	NA	NA	NA
167.4366	NA	NA	NA	NA
167.7079	NA	NA	NA	NA
167.9440	NA	NA	NA	NA
168.1421	NA	NA	NA	NA
168.1536	NA	NA	NA	NA
168.1719	NA	NA	NA	NA
168.1927	NA	NA	NA	NA
168.2644	NA	NA	NA	NA
168.4040	NA	NA	NA	NA
168.6765	NA	NA	NA	NA
168.6850	NA	NA	NA	NA
168.7297	NA	NA	NA	NA
169.1009	NA	NA	NA	NA
169.2514	NA	NA	NA	NA
169.2717	NA	NA	NA	NA
169.5285	NA	NA	NA	NA
169.5439	NA	NA	NA	NA
169.5613	NA	NA	NA	NA
169.9358	NA	NA	NA	NA
169.9783	NA	NA	NA	NA
170.4892	NA	NA	NA	NA
171.0345	NA	NA	NA	NA
171.7125	NA	NA	NA	NA
171.7253	NA	NA	NA	NA
171.7369	NA	NA	NA	NA
171.7489	NA	NA	NA	NA
171.7586	NA	NA	NA	NA
172.0614	NA	NA	NA	NA
172.0943	NA	NA	NA	NA
172.4574	NA	NA	NA	NA
172.6111	NA	NA	NA	NA
172.6191	NA	NA	NA	NA
172.6798	NA	NA	NA	NA
172.9119	NA	NA	NA	NA
172.9199	NA	NA	NA	NA
172.9283	NA	NA	NA	NA
172.9365	NA	NA	NA	NA
173.0956	NA	NA	NA	NA
173.7194	NA	NA	NA	NA
173.9072	NA	NA	NA	NA
173.9150	NA	NA	NA	NA
173.9290	NA	NA	NA	NA
174.3870	NA	NA	NA	NA
174.7630	NA	NA	NA	NA
175.1280	NA	NA	NA	NA
175.1501	NA	NA	NA	NA
175.3461	NA	NA	NA	NA
175.7307	NA	NA	NA	NA
175.7507	NA	NA	NA	NA
176.1980	NA	NA	NA	NA
176.2086	NA	NA	NA	NA
176.4940	NA	NA	NA	NA
176.6631	NA	NA	NA	NA
176.8387	NA	NA	NA	NA
177.1090	NA	NA	NA	NA
177.1227	NA	NA	NA	NA
177.4222	NA	NA	NA	NA
177.6915	NA	NA	NA	NA
177.7143	NA	NA	NA	NA
177.7456	NA	NA	NA	NA
177.9289	NA	NA	NA	NA
178.0948	NA	NA	NA	NA
178.5310	NA	NA	NA	NA
178.6114	NA	NA	NA	NA
178.6245	NA	NA	NA	NA
178.6433	NA	NA	NA	NA
178.8538	NA	NA	NA	NA
179.0211	NA	NA	NA	NA
179.3544	NA	NA	NA	NA
179.6164	NA	NA	NA	NA
180.1208	NA	NA	NA	NA
180.1595	NA	NA	NA	NA
180.1740	NA	NA	NA	NA
180.2983	NA	NA	NA	NA
180.3525	NA	NA	NA	NA
180.3613	NA	NA	NA	NA
181.1007	NA	NA	NA	NA
181.1555	NA	NA	NA	NA
181.4342	NA	NA	NA	NA
181.4820	NA	NA	NA	NA
181.5939	NA	NA	NA	NA
181.6615	NA	NA	NA	NA
181.8818	NA	NA	NA	NA
181.8899	NA	NA	NA	NA
182.1374	NA	NA	NA	NA
182.1485	NA	NA	NA	NA
182.1605	NA	NA	NA	NA
182.1788	NA	NA	NA	NA
182.2429	NA	NA	NA	NA
182.2559	NA	NA	NA	NA
182.5891	NA	NA	NA	NA
182.6044	NA	NA	NA	NA
182.6142	NA	NA	NA	NA
182.6255	NA	NA	NA	NA
183.0529	NA	NA	NA	NA
183.0625	NA	NA	NA	NA
183.0755	NA	NA	NA	NA
183.2338	NA	NA	NA	NA
184.0493	NA	NA	NA	NA
184.0543	NA	NA	NA	NA
184.0602	NA	NA	NA	NA
