spike times	Vanne1 ON	Vanne1 OFF	Vanne2 ON	Vanne2 OFF
146.0110	NA	NA	NA	NA
146.0190	NA	NA	NA	NA
146.3093	NA	NA	NA	NA
147.1549	NA	NA	NA	NA
147.2037	NA	NA	NA	NA
147.7582	NA	NA	NA	NA
148.5676	NA	NA	NA	NA
149.0571	NA	NA	NA	NA
149.4110	NA	NA	NA	NA
149.5410	NA	NA	NA	NA
149.9525	NA	NA	NA	NA
150.3080	NA	NA	NA	NA
150.6759	NA	NA	NA	NA
151.4106	NA	NA	NA	NA
151.4239	NA	NA	NA	NA
151.5565	NA	NA	NA	NA
152.0017	NA	NA	NA	NA
152.1523	NA	NA	NA	NA
152.2623	NA	NA	NA	NA
152.3769	NA	NA	NA	NA
152.3949	NA	NA	NA	NA
152.4915	NA	NA	NA	NA
152.5287	NA	NA	NA	NA
152.8792	NA	NA	NA	NA
153.3767	NA	NA	NA	NA
153.4783	NA	NA	NA	NA
153.7599	NA	NA	NA	NA
154.0604	NA	NA	NA	NA
154.3315	NA	NA	NA	NA
155.1768	NA	NA	NA	NA
155.2104	NA	NA	NA	NA
155.7016	NA	NA	NA	NA
155.8237	NA	NA	NA	NA
155.8946	NA	NA	NA	NA
156.7967	NA	NA	NA	NA
156.8060	NA	NA	NA	NA
157.3231	NA	NA	NA	NA
158.0096	NA	NA	NA	NA
158.4532	NA	NA	NA	NA
158.4597	NA	NA	NA	NA
158.7579	NA	NA	NA	NA
158.7781	NA	NA	NA	NA
159.3064	NA	NA	NA	NA
160.3118	NA	NA	NA	NA
160.8935	NA	NA	NA	NA
161.1698	NA	NA	NA	NA
161.1774	NA	NA	NA	NA
161.2010	NA	NA	NA	NA
161.5615	NA	NA	NA	NA
161.5906	NA	NA	NA	NA
161.7852	NA	NA	NA	NA
162.3334	NA	NA	NA	NA
162.8884	NA	NA	NA	NA
163.0297	NA	NA	NA	NA
163.0419	NA	NA	NA	NA
163.0495	NA	NA	NA	NA
163.3274	NA	NA	NA	NA
163.7944	NA	NA	NA	NA
163.9049	NA	NA	NA	NA
164.3375	NA	NA	NA	NA
165.0190	NA	NA	NA	NA
165.0786	NA	NA	NA	NA
165.3300	NA	NA	NA	NA
165.6441	NA	NA	NA	NA
165.7992	NA	NA	NA	NA
165.9442	NA	NA	NA	NA
165.9542	NA	NA	NA	NA
167.3365	NA	NA	NA	NA
167.5014	NA	NA	NA	NA
167.5205	NA	NA	NA	NA
167.5411	NA	NA	NA	NA
167.5471	NA	NA	NA	NA
167.5566	NA	NA	NA	NA
167.9579	NA	NA	NA	NA
167.9641	NA	NA	NA	NA
168.1429	NA	NA	NA	NA
168.6430	NA	NA	NA	NA
168.7347	NA	NA	NA	NA
168.9871	NA	NA	NA	NA
169.7265	NA	NA	NA	NA
169.7732	NA	NA	NA	NA
169.7822	NA	NA	NA	NA
169.7884	NA	NA	NA	NA
169.7947	NA	NA	NA	NA
169.8044	NA	NA	NA	NA
170.0020	NA	NA	NA	NA
170.4203	NA	NA	NA	NA
170.8481	NA	NA	NA	NA
170.8619	NA	NA	NA	NA
171.4291	NA	NA	NA	NA
171.5843	NA	NA	NA	NA
171.8649	NA	NA	NA	NA
171.9979	NA	NA	NA	NA
172.0092	NA	NA	NA	NA
172.2193	NA	NA	NA	NA
172.7126	NA	NA	NA	NA
172.9917	NA	NA	NA	NA
173.0081	NA	NA	NA	NA
173.3115	NA	NA	NA	NA
173.8647	NA	NA	NA	NA
173.8739	NA	NA	NA	NA
173.8876	NA	NA	NA	NA
174.5591	NA	NA	NA	NA
174.5689	NA	NA	NA	NA
174.6610	NA	NA	NA	NA
174.6786	NA	NA	NA	NA
175.5082	NA	NA	NA	NA
175.5164	NA	NA	NA	NA
175.5251	NA	NA	NA	NA
175.5320	NA	NA	NA	NA
175.5373	NA	NA	NA	NA
175.5601	NA	NA	NA	NA
175.9293	NA	NA	NA	NA
176.0589	NA	NA	NA	NA
176.0860	NA	NA	NA	NA
176.4767	NA	NA	NA	NA
176.5069	NA	NA	NA	NA
176.5156	NA	NA	NA	NA
177.0034	NA	NA	NA	NA
177.1388	NA	NA	NA	NA
177.5067	NA	NA	NA	NA
177.9090	NA	NA	NA	NA
178.0983	NA	NA	NA	NA
178.8288	NA	NA	NA	NA
178.8342	NA	NA	NA	NA
179.0180	NA	NA	NA	NA
179.0277	NA	NA	NA	NA
180.3688	NA	NA	NA	NA
180.4820	NA	NA	NA	NA
180.6004	NA	NA	NA	NA
181.3241	NA	NA	NA	NA
181.6359	NA	NA	NA	NA
181.6890	NA	NA	NA	NA
181.6986	NA	NA	NA	NA
181.9697	NA	NA	NA	NA
181.9897	NA	NA	NA	NA
182.6091	NA	NA	NA	NA
182.6489	NA	NA	NA	NA
182.9628	NA	NA	NA	NA
183.0382	NA	NA	NA	NA
183.1668	NA	NA	NA	NA
184.0459	NA	NA	NA	NA
184.0499	NA	NA	NA	NA
184.0535	NA	NA	NA	NA
184.0569	NA	NA	NA	NA
184.0602	NA	NA	NA	NA
184.0636	NA	NA	NA	NA
184.0670	NA	NA	NA	NA
184.0702	NA	NA	NA	NA
184.0733	NA	NA	NA	NA
184.0765	NA	NA	NA	NA
184.0801	NA	NA	NA	NA
184.0836	NA	NA	NA	NA
184.0871	NA	NA	NA	NA
184.0909	NA	NA	NA	NA
184.0945	NA	NA	NA	NA
184.0984	NA	NA	NA	NA
184.1024	NA	NA	NA	NA
184.1066	NA	NA	NA	NA
184.1110	NA	NA	NA	NA
184.1171	NA	NA	NA	NA
184.1223	NA	NA	NA	NA
184.1277	NA	NA	NA	NA
184.1331	NA	NA	NA	NA
184.1388	NA	NA	NA	NA
184.1443	NA	NA	NA	NA
184.1504	NA	NA	NA	NA
184.1560	NA	NA	NA	NA
184.1642	NA	NA	NA	NA
184.1696	NA	NA	NA	NA
184.1777	NA	NA	NA	NA
184.1846	NA	NA	NA	NA
184.1920	NA	NA	NA	NA
184.1995	NA	NA	NA	NA
184.2090	NA	NA	NA	NA
184.2250	NA	NA	NA	NA
184.2365	NA	NA	NA	NA
184.2650	NA	NA	NA	NA
184.2898	NA	NA	NA	NA
184.3044	NA	NA	NA	NA
184.3476	NA	NA	NA	NA
184.3662	NA	NA	NA	NA
184.3814	NA	NA	NA	NA
184.4043	NA	NA	NA	NA
184.4696	NA	NA	NA	NA
184.4852	NA	NA	NA	NA
184.5031	NA	NA	NA	NA
184.5408	NA	NA	NA	NA
184.5551	NA	NA	NA	NA
184.5784	NA	NA	NA	NA
184.6136	NA	NA	NA	NA
184.6826	NA	NA	NA	NA
184.7014	NA	NA	NA	NA
184.7205	NA	NA	NA	NA
184.8008	NA	NA	NA	NA
184.8473	NA	NA	NA	NA
184.8832	NA	NA	NA	NA
184.9400	NA	NA	NA	NA
185.0067	NA	NA	NA	NA
185.0193	NA	NA	NA	NA
185.1184	NA	NA	NA	NA
185.1927	NA	NA	NA	NA
185.2105	NA	NA	NA	NA
185.3218	NA	NA	NA	NA
185.3765	NA	NA	NA	NA
185.3987	NA	NA	NA	NA
185.4296	NA	NA	NA	NA
185.4458	NA	NA	NA	NA
185.4742	NA	NA	NA	NA
185.5231	NA	NA	NA	NA
185.5765	NA	NA	NA	NA
185.5976	NA	NA	NA	NA
185.7392	NA	NA	NA	NA
185.7830	NA	NA	NA	NA
185.8384	NA	NA	NA	NA
185.8672	NA	NA	NA	NA
185.8790	NA	NA	NA	NA
185.9801	NA	NA	NA	NA
186.9751	NA	NA	NA	NA
187.0822	NA	NA	NA	NA
187.1008	NA	NA	NA	NA
187.9111	NA	NA	NA	NA
188.1648	NA	NA	NA	NA
188.3465	NA	NA	NA	NA
188.8029	NA	NA	NA	NA
188.8254	NA	NA	NA	NA
188.9862	NA	NA	NA	NA
189.2182	NA	NA	NA	NA
189.4190	NA	NA	NA	NA
189.6169	NA	NA	NA	NA
190.0205	NA	NA	NA	NA
190.0278	NA	NA	NA	NA
190.4439	NA	NA	NA	NA
190.4513	NA	NA	NA	NA
190.6277	NA	NA	NA	NA
190.6372	NA	NA	NA	NA
191.5224	NA	NA	NA	NA
191.8771	NA	NA	NA	NA
191.8872	NA	NA	NA	NA
192.0343	NA	NA	NA	NA
192.3249	NA	NA	NA	NA
192.3317	NA	NA	NA	NA
192.8737	NA	NA	NA	NA
193.5656	NA	NA	NA	NA
193.5740	NA	NA	NA	NA
193.5925	NA	NA	NA	NA
194.1656	NA	NA	NA	NA
194.1724	NA	NA	NA	NA
194.3085	NA	NA	NA	NA
195.0313	NA	NA	NA	NA
195.0375	NA	NA	NA	NA
195.4299	NA	NA	NA	NA
195.5354	NA	NA	NA	NA
196.1817	NA	NA	NA	NA
196.1906	NA	NA	NA	NA
196.3860	NA	NA	NA	NA
196.4047	NA	NA	NA	NA
196.8718	NA	NA	NA	NA
196.8802	NA	NA	NA	NA
196.9870	NA	NA	NA	NA
197.5986	NA	NA	NA	NA
197.6097	NA	NA	NA	NA
197.6200	NA	NA	NA	NA
198.0034	NA	NA	NA	NA
198.5450	NA	NA	NA	NA
199.8155	NA	NA	NA	NA
200.3056	NA	NA	NA	NA
200.9137	NA	NA	NA	NA
201.5080	NA	NA	NA	NA
201.5173	NA	NA	NA	NA
201.5806	NA	NA	NA	NA
201.8574	NA	NA	NA	NA
201.9271	NA	NA	NA	NA
202.1000	NA	NA	NA	NA
202.5842	NA	NA	NA	NA
203.3000	NA	NA	NA	NA
203.5101	NA	NA	NA	NA
203.5165	NA	NA	NA	NA
203.5353	NA	NA	NA	NA
203.6468	NA	NA	NA	NA
203.9735	NA	NA	NA	NA
204.1885	NA	NA	NA	NA
204.8385	NA	NA	NA	NA
205.0024	NA	NA	NA	NA
205.0110	NA	NA	NA	NA
205.0265	NA	NA	NA	NA
205.2201	NA	NA	NA	NA
205.2292	NA	NA	NA	NA
205.2677	NA	NA	NA	NA
205.2805	NA	NA	NA	NA
205.8207	NA	NA	NA	NA
206.9468	NA	NA	NA	NA
206.9581	NA	NA	NA	NA
207.1524	NA	NA	NA	NA
207.2460	NA	NA	NA	NA
207.5338	NA	NA	NA	NA
207.9699	NA	NA	NA	NA
208.5703	NA	NA	NA	NA
208.5776	NA	NA	NA	NA
208.5970	NA	NA	NA	NA
208.8942	NA	NA	NA	NA
208.9066	NA	NA	NA	NA
208.9371	NA	NA	NA	NA
209.0032	NA	NA	NA	NA
209.0115	NA	NA	NA	NA
209.5229	NA	NA	NA	NA
209.5295	NA	NA	NA	NA
209.5383	NA	NA	NA	NA
209.8074	NA	NA	NA	NA
209.8336	NA	NA	NA	NA
210.4376	NA	NA	NA	NA
210.7131	NA	NA	NA	NA
211.3240	NA	NA	NA	NA
211.8903	NA	NA	NA	NA
212.1243	NA	NA	NA	NA
212.1428	NA	NA	NA	NA
212.1632	NA	NA	NA	NA
212.6169	NA	NA	NA	NA
212.6237	NA	NA	NA	NA
212.6360	NA	NA	NA	NA
212.6972	NA	NA	NA	NA
212.7704	NA	NA	NA	NA
212.7808	NA	NA	NA	NA
213.2951	NA	NA	NA	NA
213.7687	NA	NA	NA	NA
214.1008	NA	NA	NA	NA
214.4771	NA	NA	NA	NA
214.7002	NA	NA	NA	NA
214.8567	NA	NA	NA	NA
215.1342	NA	NA	NA	NA
215.1460	NA	NA	NA	NA
215.3882	NA	NA	NA	NA
215.3967	NA	NA	NA	NA
215.4041	NA	NA	NA	NA
